Unix,Date,Symbol,Open,High,Low,Close,Volume SOL,Volume EUR,tradecount
1721088000000,2024-07-16,SOLEUR,146.49,149.31,139.96,147.48,30788.704,4478642.73632,19931
1721001600000,2024-07-15,SOLEUR,135.58,146.86,135.19,146.42,26986.858,3796688.79001,12969
1720915200000,2024-07-14,SOLEUR,129.53,136.39,129.53,135.65,15299.255,2034983.17631,9659
1720828800000,2024-07-13,SOLEUR,128.09,131.0,125.58,129.58,12729.715,1629999.28617,9795
1720742400000,2024-07-12,SOLEUR,125.04,129.07,123.19,128.09,13681.372,1719102.67989,9285
1720656000000,2024-07-11,SOLEUR,130.9,134.13,124.99,124.99,17964.753,2327343.54757,12604
1720569600000,2024-07-10,SOLEUR,130.73,135.11,128.29,131.22,14998.468,1972446.54911,8970
1720483200000,2024-07-09,SOLEUR,129.2,133.32,126.19,130.96,20135.987,2630593.95987,8566
1720396800000,2024-07-08,SOLEUR,121.83,131.0,118.24,129.23,27937.631,3537644.46163,10533
1720310400000,2024-07-07,SOLEUR,132.15,132.33,121.35,121.61,15809.065,2013815.25106,5559
1720224000000,2024-07-06,SOLEUR,124.09,133.33,122.31,132.09,19299.377,2481057.19863,7447
1720137600000,2024-07-05,SOLEUR,118.21,126.2,111.33,124.2,46964.394,5597294.78271,17278
1720051200000,2024-07-04,SOLEUR,130.51,132.26,117.89,118.39,35165.807,4373239.25063,13666
1719964800000,2024-07-03,SOLEUR,143.14,143.61,129.0,130.49,25606.711,3441483.50987,10400
1719878400000,2024-07-02,SOLEUR,136.72,144.11,136.1,143.11,16968.657,2372158.0841,9609
1719792000000,2024-07-01,SOLEUR,136.29,139.11,135.57,136.64,14121.204,1938610.12343,6491
1719705600000,2024-06-30,SOLEUR,130.89,137.4,128.04,136.68,12031.929,1601891.19425,4913
1719619200000,2024-06-29,SOLEUR,130.82,133.64,130.52,130.9,10400.224,1374550.09444,3822
1719532800000,2024-06-28,SOLEUR,139.74,140.91,129.84,130.64,18596.45,2495199.93946,7549
1719446400000,2024-06-27,SOLEUR,128.12,141.08,126.51,139.76,21477.636,2916530.64836,9238
1719360000000,2024-06-26,SOLEUR,127.62,131.11,126.25,128.0,10319.999,1324960.2327,4406
1719273600000,2024-06-25,SOLEUR,123.35,130.72,122.3,127.64,21269.698,2708956.87224,9084
1719187200000,2024-06-24,SOLEUR,120.15,123.65,113.0,123.35,36051.09,4276341.44427,10431
1719100800000,2024-06-23,SOLEUR,125.09,126.32,119.7,120.28,12012.898,1477914.83804,3633
1719014400000,2024-06-22,SOLEUR,125.97,127.93,124.46,125.1,6894.088,867790.89428,3290
1718928000000,2024-06-21,SOLEUR,124.83,126.62,120.48,126.07,22620.809,2790185.48778,7139
1718841600000,2024-06-20,SOLEUR,126.25,131.74,123.26,124.71,22663.364,2871521.81847,7921
1718755200000,2024-06-19,SOLEUR,127.78,132.34,125.3,126.38,19344.577,2488796.73568,8351
1718668800000,2024-06-18,SOLEUR,133.44,133.88,119.64,127.89,45584.39,5765906.87613,15354
1718582400000,2024-06-17,SOLEUR,141.24,141.63,130.59,133.5,21358.106,2885031.53869,8281
1718496000000,2024-06-16,SOLEUR,136.01,141.3,133.76,141.2,11589.153,1592126.91712,4944
1718409600000,2024-06-15,SOLEUR,133.79,136.2,133.71,136.01,10808.073,1460135.20921,4744
1718323200000,2024-06-14,SOLEUR,137.63,139.55,130.64,133.82,25923.517,3510162.30362,9966
1718236800000,2024-06-13,SOLEUR,143.52,143.57,135.96,137.11,22932.09,3191309.77585,9982
1718150400000,2024-06-12,SOLEUR,139.26,149.56,135.71,143.65,27091.154,3896086.44281,10104
1718064000000,2024-06-11,SOLEUR,147.81,148.4,135.35,139.3,37206.651,5252665.53997,12435
1717977600000,2024-06-10,SOLEUR,150.46,151.9,146.21,147.82,14046.913,2090655.19289,6897
1717891200000,2024-06-09,SOLEUR,146.42,151.07,145.19,150.47,10215.895,1519228.74554,5390
1717804800000,2024-06-08,SOLEUR,150.56,151.85,145.94,146.42,10790.457,1607594.46954,5967
1717718400000,2024-06-07,SOLEUR,156.23,158.51,142.12,150.7,23516.165,3578908.39703,9882
1717632000000,2024-06-06,SOLEUR,159.36,159.89,153.95,156.26,10477.542,1652109.82547,5353
1717545600000,2024-06-05,SOLEUR,157.69,161.57,157.07,159.33,18160.85,2892301.47732,11242
1717459200000,2024-06-04,SOLEUR,151.28,157.74,150.72,157.65,11335.896,1746254.93138,7027
1717372800000,2024-06-03,SOLEUR,150.24,153.94,149.1,151.33,11021.91,1673774.25088,5818
1717286400000,2024-06-02,SOLEUR,153.08,153.9,148.67,150.42,8943.524,1352912.97967,4918
1717200000000,2024-06-01,SOLEUR,152.81,154.75,152.69,153.15,4620.651,711485.7488,2817
1717113600000,2024-05-31,SOLEUR,154.1,157.31,151.28,152.63,12833.853,1975896.98281,6053
1717027200000,2024-05-30,SOLEUR,155.75,159.17,151.49,154.2,17149.578,2662296.33404,7427
1716940800000,2024-05-29,SOLEUR,155.31,160.18,154.03,155.81,16264.786,2548604.5666,7162
1716854400000,2024-05-28,SOLEUR,156.22,159.22,151.55,155.39,16846.838,2614504.89912,7951
1716768000000,2024-05-27,SOLEUR,150.6,158.65,150.56,156.46,20660.125,3209499.8744,8894
1716681600000,2024-05-26,SOLEUR,155.31,155.31,148.39,150.54,12284.502,1857145.82278,6746
1716595200000,2024-05-25,SOLEUR,154.62,157.22,153.18,155.27,8487.146,1317329.70439,5523
1716508800000,2024-05-24,SOLEUR,162.4,162.7,150.25,154.85,21253.724,3288888.4861,10902
1716422400000,2024-05-23,SOLEUR,163.47,167.27,153.22,162.78,28909.487,4659140.90941,11819
1716336000000,2024-05-22,SOLEUR,162.94,169.16,160.81,163.27,22250.922,3682811.16049,9670
1716249600000,2024-05-21,SOLEUR,169.02,170.51,159.4,163.02,25305.846,4170478.01511,11872
1716163200000,2024-05-20,SOLEUR,156.53,172.26,154.21,168.96,31120.733,5134782.12852,13834
1716076800000,2024-05-19,SOLEUR,158.68,161.44,152.59,156.35,13313.806,2093180.38028,5483
1715990400000,2024-05-18,SOLEUR,155.82,162.0,155.14,158.67,18002.142,2870154.12816,6820
1715904000000,2024-05-17,SOLEUR,146.77,158.22,146.76,155.85,23343.078,3595625.57634,8652
1715817600000,2024-05-16,SOLEUR,145.63,151.56,143.87,146.57,22589.234,3343418.21585,11090
1715731200000,2024-05-15,SOLEUR,131.45,145.66,130.76,145.53,24680.997,3429555.80903,11478
1715644800000,2024-05-14,SOLEUR,136.74,138.11,131.17,131.42,20683.532,2776413.81577,8519
1715558400000,2024-05-13,SOLEUR,133.4,139.73,128.11,136.62,22727.886,3052421.947,10590
1715472000000,2024-05-12,SOLEUR,135.2,137.38,132.51,133.25,7032.011,948719.63324,4323
1715385600000,2024-05-11,SOLEUR,135.69,137.29,133.14,135.13,10052.222,1355834.20366,4557
1715299200000,2024-05-10,SOLEUR,141.55,144.5,134.47,135.82,26735.535,3731026.54316,12292
1715212800000,2024-05-09,SOLEUR,132.04,142.28,131.03,141.64,23827.229,3237661.67649,10238
1715126400000,2024-05-08,SOLEUR,138.01,139.62,130.33,132.22,23415.742,3175509.26402,11136
1715040000000,2024-05-07,SOLEUR,142.04,147.98,137.61,137.9,20282.321,2909414.66995,11974
1714953600000,2024-05-06,SOLEUR,135.45,145.63,135.09,142.1,27780.274,3934730.31796,14569
1714867200000,2024-05-05,SOLEUR,136.08,137.53,133.18,135.39,13700.475,1856942.85965,7085
1714780800000,2024-05-04,SOLEUR,133.69,138.74,132.49,135.82,18235.95,2476502.69645,8146
1714694400000,2024-05-03,SOLEUR,128.38,134.88,126.58,133.66,27591.722,3603877.14745,12220
1714608000000,2024-05-02,SOLEUR,125.9,131.51,119.92,128.47,33838.226,4280678.23721,14402
1714521600000,2024-05-01,SOLEUR,118.83,127.31,111.37,126.02,44799.535,5312806.46316,16821
1714435200000,2024-04-30,SOLEUR,128.71,130.43,113.6,118.84,35333.569,4255231.13,14710
1714348800000,2024-04-29,SOLEUR,128.86,129.86,124.5,128.63,18915.775,2395251.28916,9386
1714262400000,2024-04-28,SOLEUR,132.39,135.55,128.14,128.98,10654.52,1418224.8858,5993
1714176000000,2024-04-27,SOLEUR,130.51,133.94,124.5,132.44,16474.85,2125296.7975,7548
1714089600000,2024-04-26,SOLEUR,135.2,136.66,129.74,130.23,14808.5,1978508.2353,7920
1714003200000,2024-04-25,SOLEUR,137.93,139.84,133.09,135.22,19280.75,2633719.5799,11150
1713916800000,2024-04-24,SOLEUR,144.74,149.58,136.2,138.22,26256.01,3785361.3434,13008
1713830400000,2024-04-23,SOLEUR,147.49,149.69,143.48,144.71,19679.28,2886873.0063,10870
1713744000000,2024-04-22,SOLEUR,139.87,148.95,137.71,147.48,26380.25,3803447.736,13010
1713657600000,2024-04-21,SOLEUR,142.48,144.47,138.01,139.8,17436.64,2455939.4542,9279
1713571200000,2024-04-20,SOLEUR,134.0,143.46,131.39,142.45,21109.77,2893527.6434,10758
1713484800000,2024-04-19,SOLEUR,133.52,138.59,121.2,133.91,42508.79,5632742.2834,21495
1713398400000,2024-04-18,SOLEUR,123.74,135.48,119.8,133.54,34453.24,4393077.6135,16586
1713312000000,2024-04-17,SOLEUR,128.4,134.63,119.49,123.78,40391.94,5115147.5332,19122
1713225600000,2024-04-16,SOLEUR,130.55,132.54,119.28,128.43,49617.69,6243973.1061,22829
1713139200000,2024-04-15,SOLEUR,142.67,147.2,126.0,130.54,50085.42,6926107.1087,28052
1713052800000,2024-04-14,SOLEUR,132.09,144.29,123.75,142.92,61516.34,8241031.3233,48321
1712966400000,2024-04-13,SOLEUR,144.61,146.51,109.39,132.11,85892.04,11269842.4693,34674
1712880000000,2024-04-12,SOLEUR,160.76,164.02,133.33,144.69,37081.46,5540651.5361,15645
1712793600000,2024-04-11,SOLEUR,160.3,164.36,158.31,160.7,22047.86,3561913.716,12037
1712707200000,2024-04-10,SOLEUR,158.77,162.87,149.76,160.66,21436.18,3347271.8914,11748
1712620800000,2024-04-09,SOLEUR,165.66,165.87,156.0,158.97,18534.63,2985253.1855,11420
1712534400000,2024-04-08,SOLEUR,165.95,170.55,161.9,165.69,18736.05,3126013.0648,11205
1712448000000,2024-04-07,SOLEUR,165.12,168.79,163.39,165.96,11348.97,1890785.6364,6373
1712361600000,2024-04-06,SOLEUR,161.11,166.18,160.42,165.15,13616.28,2225932.1537,7291
1712275200000,2024-04-05,SOLEUR,169.93,170.96,155.47,161.19,24080.54,3883176.2656,14029
1712188800000,2024-04-04,SOLEUR,170.95,175.29,166.45,169.99,19510.99,3327585.1419,11209
1712102400000,2024-04-03,SOLEUR,168.98,178.45,164.75,171.06,25092.32,4364803.1786,14839
1712016000000,2024-04-02,SOLEUR,179.25,179.25,163.59,168.98,28962.69,4919706.1676,17366
1711929600000,2024-04-01,SOLEUR,187.7,189.5,174.3,179.22,25039.17,4520439.3245,13258
1711843200000,2024-03-31,SOLEUR,180.26,188.47,179.84,187.87,13179.56,2417203.0164,7920
1711756800000,2024-03-30,SOLEUR,178.47,185.64,177.08,180.36,20819.85,3787525.7708,12077
1711670400000,2024-03-29,SOLEUR,175.7,179.35,170.34,178.53,22850.92,3978786.1619,11950
1711584000000,2024-03-28,SOLEUR,172.28,177.0,167.2,175.81,24163.63,4166166.6261,13901
1711497600000,2024-03-27,SOLEUR,175.91,178.17,166.52,172.44,26584.73,4564989.2358,14455
1711411200000,2024-03-26,SOLEUR,174.1,181.18,171.76,176.08,24178.3,4282450.5961,13923
1711324800000,2024-03-25,SOLEUR,170.43,179.66,167.6,174.08,25360.2,4430857.9718,15482
1711238400000,2024-03-24,SOLEUR,159.87,172.95,158.76,170.27,18000.28,2942224.8579,9421
1711152000000,2024-03-23,SOLEUR,162.19,165.85,157.77,159.98,23632.24,3840803.633,10624
1711065600000,2024-03-22,SOLEUR,165.02,167.67,155.14,162.16,30786.69,4948977.8968,15058
1710979200000,2024-03-21,SOLEUR,175.76,179.2,162.21,165.42,34636.59,5935712.0443,19484
1710892800000,2024-03-20,SOLEUR,156.43,177.08,149.7,175.83,60996.91,9881347.3365,33132
