Unix,Date,Symbol,Open,High,Low,Close,Volume BNT,Volume BTC,tradecount
1617580800000,2021-04-05,BNTBTC,0.00013022,0.00013135,0.00012739,0.00013046,501969.3,65.15919421,7767
1617494400000,2021-04-04,BNTBTC,0.00012878,0.00013124,0.00012783,0.00013055,246210.7,31.95444205,4517
1617408000000,2021-04-03,BNTBTC,0.00013401,0.00013695,0.0001271,0.00012893,470118.5,61.80147158,7564
1617321600000,2021-04-02,BNTBTC,0.00012884,0.00013404,0.0001254,0.000134,474082.0,60.97603825,8038
1617235200000,2021-04-01,BNTBTC,0.00012664,0.00012947,0.0001257,0.00012882,440369.5,56.24955795,6843
1617148800000,2021-03-31,BNTBTC,0.00012567,0.00012675,0.00012346,0.00012663,715405.9,89.5072677,10039
1617062400000,2021-03-30,BNTBTC,0.00012912,0.0001307,0.00012558,0.00012569,499335.9,63.69721115,7472
1616976000000,2021-03-29,BNTBTC,0.00012791,0.00013028,0.00012539,0.00012912,516054.1,65.89546964,7964
1616889600000,2021-03-28,BNTBTC,0.00012914,0.00013023,0.0001272,0.00012791,241159.4,31.05199355,4647
1616803200000,2021-03-27,BNTBTC,0.00013261,0.0001327,0.00012754,0.00012914,295577.5,38.48527113,4499
1616716800000,2021-03-26,BNTBTC,0.00013207,0.00013412,0.00012925,0.00013253,162036.6,21.37165623,4119
1616630400000,2021-03-25,BNTBTC,0.00013018,0.00013449,0.00012798,0.00013199,428570.1,55.99752219,6199
1616544000000,2021-03-24,BNTBTC,0.00013483,0.00013692,0.00012784,0.00013028,806904.0,106.98077278,10065
1616457600000,2021-03-23,BNTBTC,0.00013754,0.00013872,0.00013329,0.0001348,432939.4,59.01359306,6108
1616371200000,2021-03-22,BNTBTC,0.00014,0.00014111,0.00013681,0.00013763,625775.0,87.01041608,7952
1616284800000,2021-03-21,BNTBTC,0.00014086,0.00014205,0.00013902,0.00013982,652732.5,91.6644544,7806
1616198400000,2021-03-20,BNTBTC,0.00014023,0.00014572,0.00013975,0.00014096,1215254.1,173.73014458,14370
1616112000000,2021-03-19,BNTBTC,0.00013369,0.00014104,0.00013274,0.00014,852169.7,116.04066177,9675
1616025600000,2021-03-18,BNTBTC,0.00013314,0.00013775,0.00013114,0.0001335,717519.6,95.92794647,9420
1615939200000,2021-03-17,BNTBTC,0.00013243,0.00013882,0.00013221,0.00013326,811476.3,109.71587675,9001
1615852800000,2021-03-16,BNTBTC,0.00013728,0.00013954,0.00013212,0.00013273,823484.0,111.50112114,12061
1615766400000,2021-03-15,BNTBTC,0.0001336,0.00013967,0.00013159,0.00013707,952411.0,128.62341743,14444
1615680000000,2021-03-14,BNTBTC,0.00013427,0.00013543,0.00013155,0.00013359,522441.0,69.48401206,11667
1615593600000,2021-03-13,BNTBTC,0.00013673,0.00014055,0.00013349,0.00013432,954148.0,130.08109735,17346
1615507200000,2021-03-12,BNTBTC,0.00014441,0.00014712,0.00013577,0.00013655,1161112.0,164.74930022,18981
1615420800000,2021-03-11,BNTBTC,0.00015334,0.00015392,0.00014395,0.00014462,1233923.0,183.75024555,16497
1615334400000,2021-03-10,BNTBTC,0.00016591,0.00017016,0.00015051,0.00015303,1468699.0,232.16362461,18627
1615248000000,2021-03-09,BNTBTC,0.00017559,0.00017705,0.0001588,0.00016583,1660132.0,280.03631987,20403
1615161600000,2021-03-08,BNTBTC,0.00016599,0.00017891,0.00016323,0.00017515,3010600.0,515.66540502,30269
1615075200000,2021-03-07,BNTBTC,0.00017384,0.00018,0.00016025,0.00016598,3147396.0,534.19210176,36701
1614988800000,2021-03-06,BNTBTC,0.00014913,0.00017684,0.00014636,0.0001737,3922303.0,643.68945482,45983
1614902400000,2021-03-05,BNTBTC,0.00014088,0.0001499,0.000135,0.00014925,2306200.0,325.84640457,21878
1614816000000,2021-03-04,BNTBTC,0.0001296,0.00014444,0.0001294,0.00014087,2811401.0,386.77042316,32661
1614729600000,2021-03-03,BNTBTC,0.00011478,0.000134,0.00011337,0.00012987,3119952.0,386.94432735,29460
1614643200000,2021-03-02,BNTBTC,0.00010977,0.00011861,0.00010886,0.00011509,737311.0,83.82465995,11358
1614556800000,2021-03-01,BNTBTC,0.00010657,0.0001166,0.00010449,0.00010986,1142303.0,124.02754072,16036
1614470400000,2021-02-28,BNTBTC,0.00010805,0.000117,0.00010201,0.00010678,936162.0,98.26411247,9968
1614384000000,2021-02-27,BNTBTC,0.00010639,0.00011025,0.00010447,0.00010816,517512.0,55.36658953,7787
1614297600000,2021-02-26,BNTBTC,0.00010554,0.0001098,0.00010321,0.00010635,1018589.0,108.28270509,11032
1614211200000,2021-02-25,BNTBTC,0.00011386,0.00011455,0.000105,0.00010537,1443254.0,158.11337342,14917
1614124800000,2021-02-24,BNTBTC,0.00011092,0.00011999,0.00011042,0.00011376,2132717.0,245.01312227,22434
1614038400000,2021-02-23,BNTBTC,0.00011714,0.00012063,0.00010217,0.00011076,2651446.0,296.11129862,32608
1613952000000,2021-02-22,BNTBTC,0.00011456,0.00012054,0.00010141,0.00011722,3436482.0,385.89354201,38356
1613865600000,2021-02-21,BNTBTC,9.853e-05,0.00011678,9.794e-05,0.00011431,3668669.0,393.64243503,32925
1613779200000,2021-02-20,BNTBTC,9.764e-05,0.00010124,8.992e-05,9.858e-05,2872214.0,279.10850596,29400
1613692800000,2021-02-19,BNTBTC,0.00011574,0.00011882,9.5e-05,9.77e-05,3622248.0,385.06108381,41804
1613606400000,2021-02-18,BNTBTC,8.541e-05,0.00011902,8.408e-05,0.00011574,9292622.0,956.96114505,88606
1613520000000,2021-02-17,BNTBTC,7.443e-05,8.571e-05,7.146e-05,8.541e-05,3172362.0,249.12876405,27291
1613433600000,2021-02-16,BNTBTC,7.094e-05,7.489e-05,7.018e-05,7.443e-05,1163505.0,84.93959891,10914
1613347200000,2021-02-15,BNTBTC,7.251e-05,7.359e-05,6.333e-05,7.091e-05,1299468.0,91.17738437,11143
1613260800000,2021-02-14,BNTBTC,7.73e-05,7.903e-05,6.173e-05,7.241e-05,1135417.0,83.6140869,10943
1613174400000,2021-02-13,BNTBTC,7.341e-05,7.834e-05,7.1e-05,7.744e-05,2223578.0,165.62011024,19441
1613088000000,2021-02-12,BNTBTC,6.643e-05,7.528e-05,6.543e-05,7.342e-05,1482995.0,103.38767022,13988
1613001600000,2021-02-11,BNTBTC,6.168e-05,6.715e-05,6.142e-05,6.643e-05,1695088.0,109.11007938,13399
1612915200000,2021-02-10,BNTBTC,6.035e-05,6.211e-05,5.732e-05,6.162e-05,1041322.0,63.31252701,9697
1612828800000,2021-02-09,BNTBTC,5.579e-05,6.105e-05,5.464e-05,6.05e-05,1354734.0,77.15836178,9402
1612742400000,2021-02-08,BNTBTC,6.202e-05,6.481e-05,5.27e-05,5.605e-05,1300407.0,77.61392281,9858
1612656000000,2021-02-07,BNTBTC,6.294e-05,6.336e-05,5.987e-05,6.198e-05,814180.0,49.95812368,6206
1612569600000,2021-02-06,BNTBTC,6.718e-05,6.755e-05,5.907e-05,6.281e-05,1509162.0,93.79312384,10001
1612483200000,2021-02-05,BNTBTC,6.05e-05,7.199e-05,6.012e-05,6.719e-05,1615935.0,107.9289311,13307
1612396800000,2021-02-04,BNTBTC,5.861e-05,6.135e-05,5.654e-05,6.03e-05,1458359.0,85.65700298,10701
1612310400000,2021-02-03,BNTBTC,5.807e-05,6.226e-05,5.504e-05,5.869e-05,1382825.0,79.61327368,12070
1612224000000,2021-02-02,BNTBTC,5.861e-05,6.399e-05,5.659e-05,5.799e-05,931570.0,54.12362684,6751
1612137600000,2021-02-01,BNTBTC,5.664e-05,5.919e-05,5.442e-05,5.842e-05,1068738.0,60.43363737,7341
1612051200000,2021-01-31,BNTBTC,5.65e-05,5.777e-05,5.609e-05,5.664e-05,333496.0,18.95350075,3330
1611964800000,2021-01-30,BNTBTC,5.504e-05,5.692e-05,5.42e-05,5.624e-05,569471.0,31.75043803,4461
1611878400000,2021-01-29,BNTBTC,5.812e-05,5.833e-05,4.945e-05,5.511e-05,1128431.0,61.22043907,8004
1611792000000,2021-01-28,BNTBTC,5.657e-05,6.57e-05,5.634e-05,5.824e-05,1074749.0,64.6663508,10718
1611705600000,2021-01-27,BNTBTC,5.846e-05,5.879e-05,5.518e-05,5.672e-05,742280.0,42.12213836,5748
1611619200000,2021-01-26,BNTBTC,5.954e-05,6.097e-05,5.756e-05,5.855e-05,392128.0,23.19103659,4409
1611532800000,2021-01-25,BNTBTC,5.745e-05,6.261e-05,5.745e-05,5.953e-05,2413477.0,144.27739001,15573
1611446400000,2021-01-24,BNTBTC,5.497e-05,5.788e-05,5.471e-05,5.738e-05,576780.0,32.46809488,5232
1611360000000,2021-01-23,BNTBTC,5.125e-05,5.56e-05,5.117e-05,5.476e-05,347812.0,18.78427333,4610
1611273600000,2021-01-22,BNTBTC,4.886e-05,5.263e-05,4.811e-05,5.116e-05,1152652.0,58.34866586,8690
1611187200000,2021-01-21,BNTBTC,4.987e-05,5.074e-05,4.691e-05,4.88e-05,379963.0,18.69352365,4598
1611100800000,2021-01-20,BNTBTC,4.892e-05,5.014e-05,4.783e-05,4.994e-05,261514.0,12.86047587,4045
1611014400000,2021-01-19,BNTBTC,4.879e-05,5.108e-05,4.831e-05,4.891e-05,536825.0,26.65780094,5934
1610928000000,2021-01-18,BNTBTC,5.024e-05,5.125e-05,4.772e-05,4.868e-05,363532.0,17.92821812,4361
1610841600000,2021-01-17,BNTBTC,4.815e-05,5.097e-05,4.752e-05,5.035e-05,401966.0,19.91397548,4534
1610755200000,2021-01-16,BNTBTC,4.619e-05,4.97e-05,4.614e-05,4.815e-05,445243.0,21.51726771,5204
1610668800000,2021-01-15,BNTBTC,4.282e-05,4.738e-05,4.251e-05,4.619e-05,910576.0,40.97517809,7084
1610582400000,2021-01-14,BNTBTC,4.04e-05,4.418e-05,3.941e-05,4.282e-05,664931.0,27.64174463,5036
1610496000000,2021-01-13,BNTBTC,4.07e-05,4.245e-05,4.001e-05,4.042e-05,324027.0,13.38970226,3538
1610409600000,2021-01-12,BNTBTC,3.934e-05,4.147e-05,3.919e-05,4.056e-05,252980.0,10.21790769,3225
1610323200000,2021-01-11,BNTBTC,4.112e-05,4.164e-05,3.899e-05,3.916e-05,829515.0,33.40792568,6167
1610236800000,2021-01-10,BNTBTC,4.063e-05,4.197e-05,4.011e-05,4.098e-05,505010.0,20.73507706,5177
1610150400000,2021-01-09,BNTBTC,3.853e-05,4.089e-05,3.8e-05,4.059e-05,378384.0,14.80018782,3988
1610064000000,2021-01-08,BNTBTC,4.06e-05,4.075e-05,3.776e-05,3.854e-05,534339.0,20.90186706,4529
1609977600000,2021-01-07,BNTBTC,4.312e-05,4.385e-05,4.035e-05,4.06e-05,473193.0,20.06420158,4769
1609891200000,2021-01-06,BNTBTC,4.648e-05,4.8e-05,4.269e-05,4.308e-05,950032.0,42.17489795,7693
1609804800000,2021-01-05,BNTBTC,4.397e-05,4.708e-05,4.287e-05,4.648e-05,871745.0,39.13690438,6056
1609718400000,2021-01-04,BNTBTC,4.256e-05,4.702e-05,4.221e-05,4.386e-05,720796.0,31.90952366,6221
1609632000000,2021-01-03,BNTBTC,3.965e-05,4.289e-05,3.765e-05,4.242e-05,618938.0,25.12926256,4988
1609545600000,2021-01-02,BNTBTC,4.41e-05,4.433e-05,3.918e-05,3.962e-05,280563.0,11.59277011,2995
1609459200000,2021-01-01,BNTBTC,4.379e-05,4.507e-05,4.337e-05,4.402e-05,393013.0,17.38722227,3783
1609372800000,2020-12-31,BNTBTC,4.571e-05,4.586e-05,4.326e-05,4.388e-05,282106.0,12.5264764,3123
1609286400000,2020-12-30,BNTBTC,4.87e-05,4.887e-05,4.513e-05,4.589e-05,461174.0,21.57946459,3553
1609200000000,2020-12-29,BNTBTC,5.007e-05,5.23e-05,4.868e-05,4.873e-05,862208.0,43.50009108,6436
1609113600000,2020-12-28,BNTBTC,4.882e-05,5.348e-05,4.718e-05,5.004e-05,735804.0,37.2111207,6401
1609027200000,2020-12-27,BNTBTC,4.831e-05,4.925e-05,4.463e-05,4.882e-05,549559.0,26.04279022,4468
1608940800000,2020-12-26,BNTBTC,4.927e-05,5.004e-05,4.724e-05,4.826e-05,667191.0,32.50154967,5706
1608854400000,2020-12-25,BNTBTC,5.171e-05,5.296e-05,4.901e-05,4.932e-05,631535.0,32.08061124,5041
1608768000000,2020-12-24,BNTBTC,5.088e-05,5.321e-05,4.761e-05,5.171e-05,1060102.0,52.87225682,7107
1608681600000,2020-12-23,BNTBTC,5.677e-05,5.731e-05,4.855e-05,5.096e-05,1651360.0,88.47725155,10348
1608595200000,2020-12-22,BNTBTC,5.414e-05,6.287e-05,5.281e-05,5.677e-05,2732759.0,154.20117696,17220
1608508800000,2020-12-21,BNTBTC,5.566e-05,5.637e-05,5.32e-05,5.444e-05,910745.0,49.96064341,5970
1608422400000,2020-12-20,BNTBTC,5.76e-05,5.826e-05,5.444e-05,5.557e-05,1363580.0,76.82853637,8400
1608336000000,2020-12-19,BNTBTC,6.037e-05,6.524e-05,5.658e-05,5.761e-05,2943318.0,180.43883596,14433
1608249600000,2020-12-18,BNTBTC,6.241e-05,6.367e-05,5.917e-05,6.045e-05,3077929.0,189.02163166,16606
1608163200000,2020-12-17,BNTBTC,7.231e-05,7.5e-05,6.231e-05,6.253e-05,3745732.0,256.60497111,22568
1608076800000,2020-12-16,BNTBTC,9.157e-05,9.82e-05,7.147e-05,7.231e-05,10921091.0,935.23429571,65244
1607990400000,2020-12-15,BNTBTC,6.595e-05,9.865e-05,6.429e-05,9.156e-05,18923738.0,1539.52006177,99844
1607904000000,2020-12-14,BNTBTC,5.464e-05,6.8e-05,5.354e-05,6.595e-05,3681358.0,227.06749107,17749
1607817600000,2020-12-13,BNTBTC,5.345e-05,5.493e-05,5.232e-05,5.464e-05,301437.0,16.19849398,2440
1607731200000,2020-12-12,BNTBTC,5.26e-05,5.375e-05,5.221e-05,5.345e-05,152776.0,8.1029995,1553
1607644800000,2020-12-11,BNTBTC,5.371e-05,5.401e-05,5.223e-05,5.26e-05,314331.0,16.67702034,2510
1607558400000,2020-12-10,BNTBTC,5.315e-05,5.909e-05,5.158e-05,5.368e-05,533332.0,29.25554687,3428
1607472000000,2020-12-09,BNTBTC,5.221e-05,5.456e-05,5.127e-05,5.317e-05,335853.0,17.7359586,2783
1607385600000,2020-12-08,BNTBTC,5.352e-05,5.386e-05,5.205e-05,5.217e-05,193252.0,10.21627974,1584
1607299200000,2020-12-07,BNTBTC,5.322e-05,5.403e-05,5.267e-05,5.353e-05,186603.0,9.93593161,1520
1607212800000,2020-12-06,BNTBTC,5.38e-05,5.524e-05,5.301e-05,5.321e-05,193845.0,10.44492238,2011
1607126400000,2020-12-05,BNTBTC,5.229e-05,5.444e-05,5.177e-05,5.387e-05,247331.0,13.15946017,2140
1607040000000,2020-12-04,BNTBTC,5.421e-05,5.574e-05,5.211e-05,5.224e-05,554623.0,30.16756221,4322
1606953600000,2020-12-03,BNTBTC,5.205e-05,5.5e-05,5.146e-05,5.425e-05,501389.0,26.63909804,4249
1606867200000,2020-12-02,BNTBTC,5.124e-05,5.238e-05,5.044e-05,5.22e-05,249351.0,12.82605479,3102
1606780800000,2020-12-01,BNTBTC,5.193e-05,5.424e-05,4.982e-05,5.139e-05,528084.0,27.34538749,5253
1606694400000,2020-11-30,BNTBTC,5.41e-05,5.464e-05,5.07e-05,5.193e-05,244349.0,12.87418285,2788
1606608000000,2020-11-29,BNTBTC,5.605e-05,5.628e-05,5.31e-05,5.415e-05,328077.0,17.90501467,2857
1606521600000,2020-11-28,BNTBTC,5.616e-05,5.739e-05,5.563e-05,5.576e-05,184172.0,10.37811451,2178
1606435200000,2020-11-27,BNTBTC,5.563e-05,5.764e-05,5.476e-05,5.622e-05,371110.0,20.79319358,3665
1606348800000,2020-11-26,BNTBTC,5.746e-05,6.049e-05,5.394e-05,5.563e-05,1181261.0,65.87672143,9072
1606262400000,2020-11-25,BNTBTC,5.744e-05,5.988e-05,5.513e-05,5.776e-05,1161013.0,66.44773478,8769
1606176000000,2020-11-24,BNTBTC,6.081e-05,6.19e-05,5.605e-05,5.762e-05,926488.0,54.41695949,7323
1606089600000,2020-11-23,BNTBTC,6.001e-05,6.271e-05,5.972e-05,6.109e-05,816441.0,50.03936086,7263
1606003200000,2020-11-22,BNTBTC,6.281e-05,6.313e-05,5.8e-05,5.993e-05,923465.0,55.89916886,7175
1605916800000,2020-11-21,BNTBTC,5.418e-05,6.393e-05,5.399e-05,6.26e-05,2090747.0,125.77214226,12694
1605830400000,2020-11-20,BNTBTC,5.658e-05,5.717e-05,5.249e-05,5.435e-05,1276084.0,69.81569446,7562
1605744000000,2020-11-19,BNTBTC,5.381e-05,5.9e-05,5.124e-05,5.658e-05,1242183.0,68.13598783,9557
1605657600000,2020-11-18,BNTBTC,5.377e-05,5.788e-05,4.805e-05,5.388e-05,3731576.0,199.95432002,23367
1605571200000,2020-11-17,BNTBTC,4.526e-05,5.588e-05,4.502e-05,5.377e-05,4480032.0,233.08917535,24373
1605484800000,2020-11-16,BNTBTC,4.649e-05,4.738e-05,4.255e-05,4.549e-05,1200485.0,54.18985028,6441
1605398400000,2020-11-15,BNTBTC,4.19e-05,5.089e-05,4.187e-05,4.648e-05,1458533.0,67.28534685,8921
1605312000000,2020-11-14,BNTBTC,4.342e-05,4.439e-05,4.112e-05,4.195e-05,433254.0,18.51498172,2889
1605225600000,2020-11-13,BNTBTC,4.1e-05,4.487e-05,4.096e-05,4.339e-05,297562.0,12.72769586,2715
1605139200000,2020-11-12,BNTBTC,4.54e-05,4.566e-05,4.019e-05,4.126e-05,664868.0,28.43046316,3926
1605052800000,2020-11-11,BNTBTC,4.861e-05,4.966e-05,4.508e-05,4.526e-05,882192.0,41.64362596,5816
1604966400000,2020-11-10,BNTBTC,4.383e-05,4.88e-05,4.346e-05,4.834e-05,1003187.0,46.06246175,5602
1604880000000,2020-11-09,BNTBTC,4.273e-05,4.415e-05,4.233e-05,4.365e-05,371813.0,16.08882641,3166
1604793600000,2020-11-08,BNTBTC,4.315e-05,4.445e-05,4.191e-05,4.267e-05,422269.0,18.34524671,3769
1604707200000,2020-11-07,BNTBTC,4.431e-05,4.989e-05,4.086e-05,4.315e-05,2139988.0,96.91728962,11108
1604620800000,2020-11-06,BNTBTC,3.588e-05,4.604e-05,3.501e-05,4.443e-05,1410069.0,58.77113941,8344
1604534400000,2020-11-05,BNTBTC,3.793e-05,3.912e-05,3.566e-05,3.596e-05,635077.0,23.95369861,3642
1604448000000,2020-11-04,BNTBTC,3.981e-05,4.04e-05,3.691e-05,3.794e-05,792728.0,30.59200569,4708
1604361600000,2020-11-03,BNTBTC,4.409e-05,4.409e-05,3.98e-05,3.98e-05,410949.0,17.09399185,2865
1604275200000,2020-11-02,BNTBTC,4.439e-05,4.673e-05,4.301e-05,4.409e-05,796902.0,35.72688942,4585
1604188800000,2020-11-01,BNTBTC,4.258e-05,4.552e-05,4.212e-05,4.427e-05,321806.0,13.9019482,2788
1604102400000,2020-10-31,BNTBTC,4.383e-05,4.448e-05,4.248e-05,4.257e-05,520436.0,22.64988886,3482
1604016000000,2020-10-30,BNTBTC,4.668e-05,4.679e-05,4.1e-05,4.382e-05,1564691.0,67.41483854,7710
1603929600000,2020-10-29,BNTBTC,5.273e-05,5.338e-05,4.527e-05,4.664e-05,1120094.0,54.97265501,7547
1603843200000,2020-10-28,BNTBTC,6.215e-05,6.215e-05,5.18e-05,5.268e-05,1995867.0,109.31682763,12796
1603756800000,2020-10-27,BNTBTC,6.632e-05,6.632e-05,6.11e-05,6.215e-05,405611.0,25.85869744,3346
1603670400000,2020-10-26,BNTBTC,6.949e-05,7.149e-05,6.441e-05,6.631e-05,584457.0,39.83613188,5484
1603584000000,2020-10-25,BNTBTC,7.158e-05,7.235e-05,6.908e-05,6.946e-05,278857.0,19.69339161,2372
1603497600000,2020-10-24,BNTBTC,7.248e-05,7.289e-05,7.123e-05,7.159e-05,176817.0,12.74036606,2095
1603411200000,2020-10-23,BNTBTC,7.446e-05,7.655e-05,7.164e-05,7.251e-05,358214.0,26.51796245,3467
1603324800000,2020-10-22,BNTBTC,7.539e-05,7.965e-05,7.379e-05,7.419e-05,707287.0,53.92317383,6564
1603238400000,2020-10-21,BNTBTC,7.545e-05,7.737e-05,7.375e-05,7.535e-05,668181.0,50.73194451,5612
1603152000000,2020-10-20,BNTBTC,9.086e-05,9.087e-05,7.417e-05,7.545e-05,1119874.0,90.05312891,8633
1603065600000,2020-10-19,BNTBTC,9.823e-05,9.83e-05,9.07e-05,9.07e-05,498520.0,47.07873158,4299
1602979200000,2020-10-18,BNTBTC,9.836e-05,0.00010162,9.803e-05,9.83e-05,373601.0,37.34151812,3784
1602892800000,2020-10-17,BNTBTC,9.865e-05,9.902e-05,9.481e-05,9.836e-05,359627.0,34.61431324,3759
1602806400000,2020-10-16,BNTBTC,0.00010746,0.00010747,9.85e-05,9.892e-05,641403.0,65.30262549,5498
1602720000000,2020-10-15,BNTBTC,0.00011187,0.00011314,0.00010633,0.00010746,509513.0,55.5745697,4870
1602633600000,2020-10-14,BNTBTC,0.00011528,0.00011763,0.00011157,0.000112,564952.0,64.78906369,5418
1602547200000,2020-10-13,BNTBTC,0.00012101,0.00012167,0.0001128,0.00011527,1259807.0,146.8357723,10939
1602460800000,2020-10-12,BNTBTC,9.757e-05,0.00012386,9.718e-05,0.00012089,1819030.0,206.97565974,16267
1602374400000,2020-10-11,BNTBTC,9.779e-05,9.94e-05,9.435e-05,9.757e-05,324577.0,31.40146212,3707
1602288000000,2020-10-10,BNTBTC,0.00010546,0.00010595,9.728e-05,9.777e-05,530241.0,53.99213717,5079
1602201600000,2020-10-09,BNTBTC,0.0001008,0.00011136,9.916e-05,0.00010546,613212.0,64.5493624,6148
1602115200000,2020-10-08,BNTBTC,0.00010582,0.00010582,9.657e-05,0.00010044,856744.0,85.76070267,8691
1602028800000,2020-10-07,BNTBTC,8.781e-05,0.0001085,8.586e-05,0.00010582,1671470.0,168.37682068,13871
1601942400000,2020-10-06,BNTBTC,0.00010805,0.00010805,8.664e-05,8.806e-05,1463432.0,139.01019435,10013
1601856000000,2020-10-05,BNTBTC,0.00011076,0.0001162,0.00010413,0.00010755,1209275.0,132.85014531,10496
1601769600000,2020-10-04,BNTBTC,9.641e-05,0.00011318,9.387e-05,0.00011076,1809751.0,188.34479778,14102
1601683200000,2020-10-03,BNTBTC,9.334e-05,9.97e-05,9.137e-05,9.641e-05,433750.0,41.20510535,3883
1601596800000,2020-10-02,BNTBTC,9.881e-05,0.00010073,8.689e-05,9.284e-05,830274.0,76.96035539,7101
1601510400000,2020-10-01,BNTBTC,0.00010725,0.00010781,9.374e-05,9.881e-05,1000121.0,101.03835153,7535
1601424000000,2020-09-30,BNTBTC,9.317e-05,0.00011208,9.297e-05,0.0001071,1611046.0,165.50491798,13423
1601337600000,2020-09-29,BNTBTC,9.401e-05,9.628e-05,8.962e-05,9.267e-05,703784.0,64.92998004,5811
1601251200000,2020-09-28,BNTBTC,8.776e-05,9.615e-05,8.736e-05,9.401e-05,1197807.0,110.12199904,7990
1601164800000,2020-09-27,BNTBTC,8.33e-05,8.8e-05,8.057e-05,8.775e-05,616755.0,52.07878121,4857
1601078400000,2020-09-26,BNTBTC,8.37e-05,8.648e-05,8.175e-05,8.336e-05,808534.0,67.75596926,4902
1600992000000,2020-09-25,BNTBTC,7.674e-05,9.348e-05,7.152e-05,8.381e-05,1117222.0,91.25145448,8959
1600905600000,2020-09-24,BNTBTC,6.99e-05,7.89e-05,6.983e-05,7.674e-05,495635.0,36.77609259,4228
1600819200000,2020-09-23,BNTBTC,7.554e-05,7.646e-05,6.983e-05,7.029e-05,316683.0,23.31668564,3130
1600732800000,2020-09-22,BNTBTC,7.411e-05,7.768e-05,7.236e-05,7.551e-05,472273.0,35.52153733,3818
1600646400000,2020-09-21,BNTBTC,7.841e-05,8.019e-05,6.968e-05,7.405e-05,1026385.0,76.17430799,5672
1600560000000,2020-09-20,BNTBTC,8.161e-05,8.678e-05,7.763e-05,7.858e-05,822671.0,67.36644635,6109
1600473600000,2020-09-19,BNTBTC,9.028e-05,9.075e-05,7.968e-05,8.161e-05,1308934.0,108.53942929,7211
1600387200000,2020-09-18,BNTBTC,9.274e-05,9.712e-05,8.79e-05,9.029e-05,513313.0,47.22394022,4295
1600300800000,2020-09-17,BNTBTC,9.304e-05,9.518e-05,9.128e-05,9.27e-05,349235.0,32.40668951,2617
1600214400000,2020-09-16,BNTBTC,9.781e-05,9.795e-05,9e-05,9.304e-05,517362.0,48.20462143,4593
1600128000000,2020-09-15,BNTBTC,0.00010991,0.00011185,9.714e-05,9.78e-05,589575.0,61.59041634,5246
1600041600000,2020-09-14,BNTBTC,0.00010763,0.00011075,0.00010671,0.00010992,213020.0,23.21625438,2316
1599955200000,2020-09-13,BNTBTC,0.0001143,0.0001199,0.00010726,0.00010806,610346.0,69.67528949,4404
1599868800000,2020-09-12,BNTBTC,0.00011207,0.00011629,0.00010894,0.00011444,461428.0,51.98683696,4089
1599782400000,2020-09-11,BNTBTC,0.00011208,0.00011561,0.00010923,0.00011219,336686.0,37.54779157,3157
1599696000000,2020-09-10,BNTBTC,0.0001161,0.00012382,0.00011191,0.00011231,513813.0,60.41820269,5798
1599609600000,2020-09-09,BNTBTC,0.00010299,0.0001205,0.00010095,0.00011616,545049.0,61.06018797,6446
1599523200000,2020-09-08,BNTBTC,0.00010767,0.00010899,0.000102,0.00010297,423797.0,44.62161333,4748
1599436800000,2020-09-07,BNTBTC,0.00011461,0.00012118,9.922e-05,0.00010793,804871.0,88.18067008,7780
1599350400000,2020-09-06,BNTBTC,9.952e-05,0.00011516,9.46e-05,0.00011458,711668.0,75.31340261,7638
1599264000000,2020-09-05,BNTBTC,0.00012609,0.00012871,9.736e-05,9.955e-05,1006091.0,111.49144378,10386
1599177600000,2020-09-04,BNTBTC,0.00013901,0.00014009,0.000121,0.00012535,771948.0,97.64230387,8779
1599091200000,2020-09-03,BNTBTC,0.0001384,0.0001452,0.00012959,0.00013898,643882.0,88.40209925,8335
1599004800000,2020-09-02,BNTBTC,0.00014483,0.00014672,0.00013134,0.00013829,745246.0,102.80741747,10118
1598918400000,2020-09-01,BNTBTC,0.0001518,0.00015493,0.00014295,0.00014483,684280.0,101.89151737,8142
1598832000000,2020-08-31,BNTBTC,0.00016051,0.00016163,0.00015,0.00015183,418679.0,65.2722875,6065
1598745600000,2020-08-30,BNTBTC,0.00015852,0.00016841,0.00015608,0.00016051,893228.0,143.81496465,12113
1598659200000,2020-08-29,BNTBTC,0.00017278,0.00017766,0.00015746,0.00015855,639180.0,106.72516384,9054
1598572800000,2020-08-28,BNTBTC,0.00015672,0.00017964,0.00015494,0.00017289,1409849.0,240.83329186,17252
1598486400000,2020-08-27,BNTBTC,0.00015605,0.000171,0.00015378,0.00015633,742118.0,120.05067129,9540
1598400000000,2020-08-26,BNTBTC,0.00016041,0.00016118,0.00014892,0.00015522,770138.0,119.19287317,7932
1598313600000,2020-08-25,BNTBTC,0.00016201,0.00017376,0.00015,0.00016025,1035587.0,169.49045125,12123
1598227200000,2020-08-24,BNTBTC,0.00016507,0.00017,0.00015891,0.00016209,594642.0,97.26549326,6952
1598140800000,2020-08-23,BNTBTC,0.00017459,0.00017505,0.00016204,0.00016526,297304.0,49.83747255,4749
1598054400000,2020-08-22,BNTBTC,0.00017,0.00018002,0.00016673,0.00017459,612195.0,106.46215335,7280
1597968000000,2020-08-21,BNTBTC,0.00019432,0.0002034,0.00017,0.00017046,1130899.0,211.27129357,14020
1597881600000,2020-08-20,BNTBTC,0.00015165,0.00020622,0.000151,0.00019509,2513015.0,453.79401004,26509
