Unix,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume EUR,tradecount
1662336000000,2022-09-05,BTCEUR,20165.2,20213.21,19794.41,19910.0,1688.13707,33666412.810997,58445
1662249600000,2022-09-04,BTCEUR,19936.16,20189.99,19702.07,20166.2,1167.33016,23270091.6308307,43547
1662163200000,2022-09-03,BTCEUR,20064.95,20170.0,19771.71,19938.86,864.40522,17222340.8431934,33925
1662076800000,2022-09-02,BTCEUR,20215.0,20428.41,19855.69,20072.48,2268.39539,45740213.9285636,85017
1661990400000,2022-09-01,BTCEUR,19987.89,20289.77,19697.0,20217.6,1996.51253,39870484.2347243,67033
1661904000000,2022-08-31,BTCEUR,19784.33,20450.0,19770.0,19989.56,2444.01828,49273748.2085116,77463
1661817600000,2022-08-30,BTCEUR,20293.72,20597.38,19529.83,19780.0,2688.27834,54038951.5565444,89340
1661731200000,2022-08-29,BTCEUR,19714.21,20458.09,19705.13,20292.71,1874.75525,37639974.481538,76191
1661644800000,2022-08-28,BTCEUR,20146.4,20264.63,19678.0,19713.93,915.52146,18380567.9211483,44665
1661558400000,2022-08-27,BTCEUR,20359.88,20521.27,19931.94,20153.25,1427.43865,28842199.138849,64460
1661472000000,2022-08-26,BTCEUR,21628.58,21811.99,20232.45,20358.05,3260.66364,69129037.3870133,112657
1661385600000,2022-08-25,BTCEUR,21458.69,21846.05,21384.61,21629.2,1957.92636,42438509.7938253,62460
1661299200000,2022-08-24,BTCEUR,21610.39,21961.0,21268.0,21446.89,1683.89412,36387261.9139552,52643
1661212800000,2022-08-23,BTCEUR,21531.91,21725.0,21067.54,21600.26,1820.84705,39175993.5071569,57475
1661126400000,2022-08-22,BTCEUR,21480.29,21695.67,20915.95,21524.51,1860.73959,39609993.1535779,61241
1661040000000,2022-08-21,BTCEUR,21082.05,21760.0,21021.31,21479.32,1427.75388,30547812.219342,50171
1660953600000,2022-08-20,BTCEUR,20773.58,21314.58,20701.61,21084.1,1366.78896,28840256.8094322,52802
1660867200000,2022-08-19,BTCEUR,22995.57,23020.5,20722.59,20767.64,3488.4769,75343811.4560735,125582
1660780800000,2022-08-18,BTCEUR,22951.65,23243.99,22884.26,22995.57,1286.73047,29745834.8084563,51685
1660694400000,2022-08-17,BTCEUR,23469.81,24030.0,22785.0,22952.91,2288.30336,53393645.3565075,86295
1660608000000,2022-08-16,BTCEUR,23714.31,23887.04,23275.11,23463.44,1588.29363,37454855.3897368,63103
1660521600000,2022-08-15,BTCEUR,23737.26,24594.54,23347.2,23715.55,2430.51045,57815138.4606279,96433
1660435200000,2022-08-14,BTCEUR,23851.03,24400.0,23582.04,23733.76,1578.95074,37803198.3104015,56194
1660348800000,2022-08-13,BTCEUR,23794.16,24235.37,23666.0,23848.48,1634.92142,39126454.1890731,74375
1660262400000,2022-08-12,BTCEUR,23244.14,23849.0,22960.0,23789.39,1995.42382,46550011.5883174,89969
1660176000000,2022-08-11,BTCEUR,23291.14,24125.0,23151.7,23241.01,2716.45139,64454756.624436,94441
1660089600000,2022-08-10,BTCEUR,22712.4,23551.12,22246.88,23287.96,2622.66664,60265108.1599239,81322
1660003200000,2022-08-09,BTCEUR,23387.01,23494.35,22400.78,22712.4,1876.64147,42947867.8432955,59837
1659916800000,2022-08-08,BTCEUR,22797.51,23798.8,22783.52,23382.82,1741.77425,40885209.7508653,57476
1659830400000,2022-08-07,BTCEUR,22551.72,23013.77,22460.0,22796.36,695.25657,15792655.8449878,26289
1659744000000,2022-08-06,BTCEUR,22915.92,22944.66,22515.96,22552.18,502.02314,11428112.3441833,24114
1659657600000,2022-08-05,BTCEUR,22135.34,22956.76,22105.92,22912.33,1888.76201,42797299.6738837,65103
1659571200000,2022-08-04,BTCEUR,22488.66,22844.82,21980.0,22138.84,1809.79233,40546947.7815504,60001
1659484800000,2022-08-03,BTCEUR,22646.26,23234.63,22352.09,22496.53,1514.18253,34560324.9613076,58272
1659398400000,2022-08-02,BTCEUR,22696.37,23019.75,22151.35,22635.57,1777.32459,40001385.0682925,68726
1659312000000,2022-08-01,BTCEUR,22846.22,22954.66,22314.62,22694.3,1641.28475,37162968.6809531,56449
1659225600000,2022-07-31,BTCEUR,23170.61,23677.71,22764.23,22854.54,1155.59972,26827534.5421719,37243
1659139200000,2022-07-30,BTCEUR,23266.56,24149.98,23035.76,23170.61,1474.22069,34826216.3575983,48564
1659052800000,2022-07-29,BTCEUR,23402.17,23850.0,23053.69,23260.0,2174.93573,50949444.6573442,66169
1658966400000,2022-07-28,BTCEUR,22490.61,23750.0,22248.54,23396.16,2544.58016,58406327.1895696,85374
1658880000000,2022-07-27,BTCEUR,20996.14,22656.26,20761.06,22486.98,2690.83225,58354219.1803868,69303
1658793600000,2022-07-26,BTCEUR,20863.14,21042.56,20387.67,20993.01,1600.547,33123125.7279663,46495
1658707200000,2022-07-25,BTCEUR,22145.5,22234.34,20814.24,20860.5,1831.64939,39321112.4783525,57432
1658620800000,2022-07-24,BTCEUR,22018.82,22534.58,21820.22,22147.67,896.05669,19926748.8062076,35528
1658534400000,2022-07-23,BTCEUR,22246.04,22551.37,21532.6,22012.15,979.37083,21570102.889553,36371
1658448000000,2022-07-22,BTCEUR,22664.82,23293.55,22040.97,22253.26,2325.60742,53022821.6794421,66721
1658361600000,2022-07-21,BTCEUR,22804.63,23008.0,21959.0,22659.1,2848.00126,63880011.8671421,95179
1658275200000,2022-07-20,BTCEUR,22868.55,23818.03,22392.0,22813.8,3114.51852,72130386.8347122,91085
1658188800000,2022-07-19,BTCEUR,22124.02,23289.0,21185.4,22873.64,3979.5684,87846652.7685879,125298
1658102400000,2022-07-18,BTCEUR,20581.98,22410.11,20554.48,22109.72,2644.92648,57420954.8763903,94832
1658016000000,2022-07-17,BTCEUR,20996.17,21479.3,20543.89,20584.47,989.34178,20807064.6872646,37976
1657929600000,2022-07-16,BTCEUR,20648.49,21400.0,20307.92,21000.57,1226.10465,25590934.3930327,41682
1657843200000,2022-07-15,BTCEUR,20514.86,21020.85,20321.14,20656.76,1762.05809,36510756.7930382,55925
1657756800000,2022-07-14,BTCEUR,20168.33,20833.24,19617.67,20512.39,2167.84937,43597436.2045572,63660
1657670400000,2022-07-13,BTCEUR,19269.46,20223.49,18900.0,20170.5,3116.00149,60558825.2217784,93769
1657584000000,2022-07-12,BTCEUR,19863.77,20025.48,19180.0,19264.35,2540.30598,49974792.7601715,92375
1657497600000,2022-07-11,BTCEUR,20520.05,20618.18,19789.47,19864.33,1788.71452,36260938.983215,62368
1657411200000,2022-07-10,BTCEUR,21209.24,21221.6,20275.97,20514.69,1748.92196,36300442.4048971,45407
1657324800000,2022-07-09,BTCEUR,21207.97,21574.52,20950.01,21214.07,1661.1618,35268796.7576272,42102
1657238400000,2022-07-08,BTCEUR,21252.72,22012.0,20901.0,21201.06,3260.62935,69826301.4664695,100930
1657152000000,2022-07-07,BTCEUR,20170.88,21486.06,19831.61,21247.33,2239.28422,45967008.2854217,69296
1657065600000,2022-07-06,BTCEUR,19635.94,20277.7,19231.72,20169.85,2091.60246,41298586.5560656,61029
1656979200000,2022-07-05,BTCEUR,19382.82,20174.58,18740.78,19643.0,2459.03218,47566864.2064983,72451
1656892800000,2022-07-04,BTCEUR,18510.21,19485.71,18255.34,19382.55,2014.07667,37800487.6381132,59379
1656806400000,2022-07-03,BTCEUR,18466.73,18849.0,18011.5,18510.15,1303.61309,23998899.0961829,45178
1656720000000,2022-07-02,BTCEUR,18476.96,18664.01,18219.59,18463.72,1047.6391,19329387.9570652,39407
1656633600000,2022-07-01,BTCEUR,19060.51,19936.32,18152.0,18477.19,3072.89277,57743721.6917664,83098
1656547200000,2022-06-30,BTCEUR,19240.34,19286.09,17785.98,19054.98,2725.94952,50171704.5460606,77502
1656460800000,2022-06-29,BTCEUR,19253.85,19550.0,18863.66,19230.09,1931.49855,37015809.7574328,51070
1656374400000,2022-06-28,BTCEUR,19587.93,20058.28,19191.0,19257.21,1748.34849,34280884.6325352,43667
1656288000000,2022-06-27,BTCEUR,19915.41,20350.0,19366.09,19574.45,2016.99625,40114219.6865437,50507
1656201600000,2022-06-26,BTCEUR,20386.17,20760.86,19859.41,19917.27,1246.35106,25272002.7971936,35159
1656115200000,2022-06-25,BTCEUR,20128.66,20496.98,19840.0,20383.52,956.4257,19304157.0008681,27608
1656028800000,2022-06-24,BTCEUR,20055.67,20416.99,19676.91,20115.31,2147.17959,42987630.9459505,56744
1655942400000,2022-06-23,BTCEUR,18910.61,20156.35,18818.76,20054.52,2108.28706,41182592.8266358,48742
1655856000000,2022-06-22,BTCEUR,19680.14,19772.47,18710.0,18911.57,2951.02652,56847556.1610487,62562
1655769600000,2022-06-21,BTCEUR,19542.71,20563.41,19308.32,19674.15,2990.564352,59887293.8082101,79492
1655683200000,2022-06-20,BTCEUR,19645.07,20000.0,18746.23,19541.66,3868.24484,74936143.4155742,138576
1655596800000,2022-06-19,BTCEUR,18153.18,19888.13,17191.35,19646.83,4751.39431,88059713.49986646,142151
1655510400000,2022-06-18,BTCEUR,19522.86,19810.1,16850.0,18154.18,6302.001751,114077833.65126327,154051
1655424000000,2022-06-17,BTCEUR,19373.34,20333.75,19228.0,19523.33,2866.27878,56706360.6082177,67677
1655337600000,2022-06-16,BTCEUR,21606.69,21985.0,19210.0,19375.54,4155.84751,84547295.2229991,90550
1655251200000,2022-06-15,BTCEUR,21217.97,21842.44,19194.0,21603.65,8684.864704,175955892.84838355,203778
1655164800000,2022-06-14,BTCEUR,21608.37,22381.49,20050.7,21194.09,7542.45649,160732395.9512053,206084
1655078400000,2022-06-13,BTCEUR,25316.38,25608.13,21100.0,21628.26,7396.897327,171639481.97150117,183659
1654992000000,2022-06-12,BTCEUR,27056.29,27166.96,25309.01,25337.45,2474.38899,64952414.4447065,88081
1654905600000,2022-06-11,BTCEUR,27664.3,27998.91,26767.47,27049.36,1653.70159,45276186.3281931,69999
1654819200000,2022-06-10,BTCEUR,28340.11,28545.31,27447.53,27667.01,2678.89352,75066733.3037862,98087
1654732800000,2022-06-09,BTCEUR,28186.36,28646.9,27914.44,28340.11,2331.43214,65998692.9226471,84715
1654646400000,2022-06-08,BTCEUR,29077.24,29254.63,27924.27,28184.97,2773.56169,78903303.2148366,92912
1654560000000,2022-06-07,BTCEUR,29348.64,29480.0,27375.1,29074.65,3651.95339,102899114.5528771,120050
1654473600000,2022-06-06,BTCEUR,27906.45,29676.07,27871.85,29348.8,2322.49925,67756244.1383277,87899
1654387200000,2022-06-05,BTCEUR,27890.0,28400.0,27584.93,27906.45,978.78176,27302760.5356972,48050
1654300800000,2022-06-04,BTCEUR,27716.41,28005.0,27525.47,27891.11,753.80546,20909557.7172974,44527
1654214400000,2022-06-03,BTCEUR,28331.83,28540.6,27305.49,27714.91,2123.51577,59126775.8180475,81549
1654128000000,2022-06-02,BTCEUR,27979.59,28554.68,27642.52,28333.25,2169.20501,60910078.5773023,81131
1654041600000,2022-06-01,BTCEUR,29623.86,29795.0,27537.03,27974.43,2578.76194,74469785.3401311,89521
1653955200000,2022-05-31,BTCEUR,29464.68,30189.85,29185.2,29616.68,2411.44709,71293778.8587558,93219
1653868800000,2022-05-30,BTCEUR,27464.05,29875.89,27301.92,29466.28,2769.09835,78939811.4428379,87652
1653782400000,2022-05-29,BTCEUR,27066.94,27565.61,26890.0,27462.94,966.86543,26320538.5778228,44349
1653696000000,2022-05-28,BTCEUR,26664.45,27275.0,26569.39,27066.95,878.98455,23677469.8379833,43520
1653609600000,2022-05-27,BTCEUR,27202.59,27379.89,26355.41,26652.74,2776.4688,74764037.295971,88784
1653523200000,2022-05-26,BTCEUR,27644.53,27924.28,26211.77,27211.76,3103.89648,84636909.943759,91041
1653436800000,2022-05-25,BTCEUR,27631.76,28191.59,27513.37,27644.54,2068.24168,57590164.8967473,67792
1653350400000,2022-05-24,BTCEUR,27247.97,27792.16,26727.99,27631.89,2377.41859,64927121.6107699,70845
1653264000000,2022-05-23,BTCEUR,28648.55,28916.0,27028.71,27241.85,2938.49645,82753551.4807908,103899
1653177600000,2022-05-22,BTCEUR,27869.6,28833.31,27700.02,28651.89,1626.535,46109869.3717057,67398
1653091200000,2022-05-21,BTCEUR,27656.63,28074.44,27420.02,27869.46,830.49593,23095844.5374725,38767
1653004800000,2022-05-20,BTCEUR,28645.11,29048.0,27225.34,27656.63,2611.57876,73474281.8131125,85308
1652918400000,2022-05-19,BTCEUR,27391.16,28824.31,27346.94,28646.1,2640.97794,74124037.9460406,80116
1652832000000,2022-05-18,BTCEUR,28853.48,29068.59,27352.64,27413.33,2664.78378,74682368.9900631,84131
1652745600000,2022-05-17,BTCEUR,28615.07,29341.73,27961.91,28852.03,2326.60713,67012345.7723108,69797
1652659200000,2022-05-16,BTCEUR,30125.98,30132.48,27901.01,28615.57,2945.44608,84508835.0254165,80650
1652572800000,2022-05-15,BTCEUR,28948.46,30249.99,28358.95,30130.42,1369.4079,39954353.5523319,50404
1652486400000,2022-05-14,BTCEUR,28137.66,29165.42,27515.41,28935.35,1401.59995,39593120.8312658,58062
1652400000000,2022-05-13,BTCEUR,27898.27,29865.58,27635.41,28135.74,3387.78514,98610162.0215274,95602
1652313600000,2022-05-12,BTCEUR,27548.13,28776.31,22819.78,27895.1,8586.262024,227006193.8159803,225149
1652227200000,2022-05-11,BTCEUR,29492.35,30463.07,26325.29,27574.26,6018.284096,174083022.1413748,175705
1652140800000,2022-05-10,BTCEUR,28504.81,30932.72,28200.0,29507.44,4858.267047,144910396.21946943,147005
1652054400000,2022-05-09,BTCEUR,32363.3,33998.0,28469.18,28477.15,5163.295217,158440391.61071727,158959
1651968000000,2022-05-08,BTCEUR,33683.41,33724.18,32013.77,32349.25,2156.12043,70585078.0433903,96652
1651881600000,2022-05-07,BTCEUR,34190.2,34312.99,33038.1,33682.35,1401.44502,47567141.1852328,75477
1651795200000,2022-05-06,BTCEUR,34721.21,34831.45,33390.69,34189.33,3140.41614,107421587.7408049,115210
1651708800000,2022-05-05,BTCEUR,37388.36,37557.99,33887.64,34720.17,2856.25316,101964370.5730124,114760
1651622400000,2022-05-04,BTCEUR,35908.62,37719.99,35841.15,37388.35,2230.08283,82448172.0595854,99019
1651536000000,2022-05-03,BTCEUR,36667.64,36789.4,35682.67,35908.54,1680.52098,61025997.0998227,86830
1651449600000,2022-05-02,BTCEUR,36486.07,37263.15,36292.77,36667.64,1961.55442,72174710.0537241,94279
1651363200000,2022-05-01,BTCEUR,35805.1,36749.98,35569.11,36493.91,1211.9565,43861543.65094,67812
1651276800000,2022-04-30,BTCEUR,36629.41,36820.73,35750.01,35803.01,973.03894,35493374.3068279,64293
1651190400000,2022-04-29,BTCEUR,37853.57,37941.49,36100.0,36627.58,2283.09906,84540417.2639684,102415
1651104000000,2022-04-28,BTCEUR,37170.87,38422.44,37005.38,37853.58,2450.61767,92395391.8144034,107779
1651017600000,2022-04-27,BTCEUR,35868.8,37420.99,35630.73,37170.75,2088.95851,76748309.3844896,92734
1650931200000,2022-04-26,BTCEUR,37755.76,38198.09,35469.38,35878.64,2178.25367,80194937.0887357,92623
1650844800000,2022-04-25,BTCEUR,36535.14,37919.99,35625.01,37757.49,2344.63933,85545798.0820173,97102
1650758400000,2022-04-24,BTCEUR,36603.37,37078.13,36168.0,36535.14,986.13032,36183221.005021,55050
1650672000000,2022-04-23,BTCEUR,36855.79,37099.0,36466.69,36603.44,773.51169,28471755.9217129,52618
1650585600000,2022-04-22,BTCEUR,37428.58,37786.99,36362.89,36855.79,2001.93844,74414663.5687099,90236
1650499200000,2022-04-21,BTCEUR,38163.9,39479.64,36800.0,37433.59,2114.24672,81208769.0593409,97464
1650412800000,2022-04-20,BTCEUR,38498.66,39021.54,37770.9,38163.85,1917.8505,73572012.0527853,80851
1650326400000,2022-04-19,BTCEUR,37959.86,38777.0,37629.32,38499.95,1914.67857,73036540.6431145,72307
1650240000000,2022-04-18,BTCEUR,36748.49,38288.99,35769.22,37961.76,2130.2056,78214245.9205041,76311
1650153600000,2022-04-17,BTCEUR,37433.5,37639.58,36642.48,36752.52,861.05891,32115157.8787941,41457
1650067200000,2022-04-16,BTCEUR,37629.78,37762.73,37081.49,37431.57,753.46148,28200397.505593,39627
1649980800000,2022-04-15,BTCEUR,36956.11,37851.8,36803.75,37629.8,1100.28476,41034145.1087091,49943
1649894400000,2022-04-14,BTCEUR,37798.43,38205.95,36613.09,36957.95,1546.06313,57928642.4432857,62325
1649808000000,2022-04-13,BTCEUR,37055.36,38234.34,36600.34,37803.86,1542.38735,57643085.9433958,68337
1649721600000,2022-04-12,BTCEUR,36355.89,37517.94,36190.63,37052.67,2072.39514,76523450.3126952,79856
1649635200000,2022-04-11,BTCEUR,38769.72,38983.26,36058.04,36345.94,1754.98887,66253791.3580225,83727
1649548800000,2022-04-10,BTCEUR,39389.78,39877.68,38500.0,38771.65,817.25991,32123328.0475129,50070
1649462400000,2022-04-09,BTCEUR,38911.41,39421.38,38813.06,39380.42,506.92694,19816830.7784856,41269
1649376000000,2022-04-08,BTCEUR,39989.44,40486.94,38793.64,38932.68,1589.56627,63323609.2784554,69303
1649289600000,2022-04-07,BTCEUR,39639.84,40279.72,39283.23,40004.15,1522.09115,60710101.058227,67746
1649203200000,2022-04-06,BTCEUR,41757.4,41838.18,39615.61,39666.47,1700.19579,69401072.1313399,74732
1649116800000,2022-04-05,BTCEUR,42478.91,43065.11,41648.33,41759.48,1180.75834,49935371.7083208,57766
1649030400000,2022-04-04,BTCEUR,42060.39,42785.72,41179.7,42469.93,1436.14561,60112999.2786127,61520
1648944000000,2022-04-03,BTCEUR,41519.06,42979.12,41279.05,42060.39,932.14049,39255526.3036655,46734
1648857600000,2022-04-02,BTCEUR,41966.26,42759.72,41354.5,41521.4,1014.90108,42724929.2552223,49233
1648771200000,2022-04-01,BTCEUR,41158.54,42371.1,39972.65,41969.19,1966.16294,80894073.0212937,73526
1648684800000,2022-03-31,BTCEUR,42194.91,42911.19,40895.21,41157.53,1557.36613,65441942.802245,64411
1648598400000,2022-03-30,BTCEUR,42804.11,42882.08,41890.0,42193.91,1270.42211,53879488.8478347,53106
1648512000000,2022-03-29,BTCEUR,42897.36,43485.6,42380.3,42812.23,1574.5883,67815731.6866281,60469
1648425600000,2022-03-28,BTCEUR,42660.21,43937.93,42509.51,42893.96,1680.8057,72538306.5484589,73985
1648339200000,2022-03-27,BTCEUR,40605.15,42757.71,40529.12,42665.67,1144.26345,47290330.3006692,51785
1648252800000,2022-03-26,BTCEUR,40397.67,40845.1,40188.75,40605.15,645.76199,26137591.7193869,33038
1648166400000,2022-03-25,BTCEUR,40001.2,40969.69,39599.0,40377.56,1821.70323,73444385.9691978,64593
1648080000000,2022-03-24,BTCEUR,38999.9,40278.19,38825.64,39999.58,1967.31426,77665751.9940574,68568
1647993600000,2022-03-23,BTCEUR,38449.51,39115.0,37903.91,38978.99,1436.33294,55178549.6802896,53464
1647907200000,2022-03-22,BTCEUR,37245.31,39427.0,37152.36,38450.17,2122.24382,81989795.2669213,72731
1647820800000,2022-03-21,BTCEUR,37427.62,37669.63,36686.35,37247.99,1390.99819,51770321.5807013,55219
1647734400000,2022-03-20,BTCEUR,38233.04,38310.17,37075.2,37423.47,964.60258,36300483.7327908,42630
1647648000000,2022-03-19,BTCEUR,37859.61,38403.44,37620.6,38230.29,1031.29309,39121732.6902027,46670
1647561600000,2022-03-18,BTCEUR,36924.14,38336.67,36273.93,37866.58,1614.88648,59839554.073934,62145
1647475200000,2022-03-17,BTCEUR,37322.11,37567.81,36500.0,36927.85,1221.61669,45199717.9032114,51651
1647388800000,2022-03-16,BTCEUR,35866.36,37984.79,35464.39,37323.74,3128.73745,114691733.6276493,88247
1647302400000,2022-03-15,BTCEUR,36300.77,36460.0,34773.07,35868.27,1888.52145,67154088.1359007,67059
1647216000000,2022-03-14,BTCEUR,34705.92,36529.58,34512.04,36301.74,1900.39354,67475277.407323,69308
1647129600000,2022-03-13,BTCEUR,35647.9,36111.88,34555.0,34700.0,1139.93636,40541974.1471243,43622
1647043200000,2022-03-12,BTCEUR,35537.02,36230.0,35473.18,35658.43,692.9235,24866795.7156629,35699
1646956800000,2022-03-11,BTCEUR,35820.43,36547.92,34800.0,35548.72,2049.66559,72961477.7399923,63010
1646870400000,2022-03-10,BTCEUR,37895.89,38015.17,34883.49,35841.5,2391.17508,85768722.2600314,66517
1646784000000,2022-03-09,BTCEUR,35548.35,38780.83,35483.89,37894.29,1930.05547,73039106.2287559,62336
1646697600000,2022-03-08,BTCEUR,34995.21,36017.92,34892.5,35543.28,1937.24706,68850998.3592852,57824
1646611200000,2022-03-07,BTCEUR,35338.15,36410.0,34283.59,35000.18,2072.01751,73104643.8585729,65107
1646524800000,2022-03-06,BTCEUR,36104.54,36368.47,34935.48,35335.78,1252.29795,44619452.5520423,40454
1646438400000,2022-03-05,BTCEUR,35874.91,36299.97,35349.11,36097.09,686.33193,24598196.8695262,29395
1646352000000,2022-03-04,BTCEUR,38367.39,38445.16,35350.4,35868.77,1908.28771,71157414.6077569,63343
1646265600000,2022-03-03,BTCEUR,39502.65,39804.88,37824.26,38384.16,1638.46988,63634993.3923609,54957
1646179200000,2022-03-02,BTCEUR,39957.95,40892.36,39061.88,39509.38,1742.17959,69325150.5614843,62993
1646092800000,2022-03-01,BTCEUR,38500.0,40298.61,38275.12,39951.11,2175.24751,85347259.0786659,80516
1646006400000,2022-02-28,BTCEUR,33757.25,39358.0,33504.93,38500.0,2516.91396,89991773.301617,84241
1645920000000,2022-02-27,BTCEUR,34751.07,35394.45,33200.01,33758.19,1583.24308,54202860.9348206,56529
1645833600000,2022-02-26,BTCEUR,34839.78,35747.79,34282.8,34753.18,772.70969,26970051.5515138,37822
1645747200000,2022-02-25,BTCEUR,34197.11,35406.35,34029.4,34826.82,1726.51719,59880699.3443069,64235
1645660800000,2022-02-24,BTCEUR,32972.69,35533.87,30585.79,34203.36,4566.08987,146637164.7830757,129053
1645574400000,2022-02-23,BTCEUR,33786.02,34592.88,32800.0,32960.15,1486.96948,50268647.6337824,57427
1645488000000,2022-02-22,BTCEUR,32761.55,33963.6,32189.54,33774.86,1976.26225,65319556.8601684,66449
1645401600000,2022-02-21,BTCEUR,33932.03,34785.61,32563.13,32766.06,2368.60706,80051165.6365062,84457
1645315200000,2022-02-20,BTCEUR,35442.69,35482.09,33571.32,33919.03,1261.206,43082651.5831881,62222
1645228800000,2022-02-19,BTCEUR,35355.89,35777.2,35052.67,35443.96,671.29847,23761322.526884,42404
1645142400000,2022-02-18,BTCEUR,35688.71,36063.79,34850.42,35355.89,2029.24078,72115467.9716211,81975
1645056000000,2022-02-17,BTCEUR,38587.03,38846.18,35279.46,35685.81,2108.11447,78505025.4066584,91814
1644969600000,2022-02-16,BTCEUR,39223.78,39238.39,38161.31,38588.38,1363.48316,52754205.7998679,63870
1644883200000,2022-02-15,BTCEUR,37655.27,39403.02,37550.01,39221.43,1601.41878,62105571.1762527,73892
1644796800000,2022-02-14,BTCEUR,37059.64,37910.34,36625.38,37647.37,1848.20643,69018124.5837533,77028
1644710400000,2022-02-13,BTCEUR,37252.13,37753.31,36957.5,37053.38,1011.24074,37777186.1824092,49384
1644624000000,2022-02-12,BTCEUR,37375.22,37948.99,36824.41,37246.7,1141.23492,42595514.6457848,55894
1644537600000,2022-02-11,BTCEUR,38148.41,38590.0,37000.94,37380.4,2157.89018,81861476.7440553,86608
1644451200000,2022-02-10,BTCEUR,38909.13,39928.33,37941.88,38138.03,2802.89835,109069942.4339175,120204
1644364800000,2022-02-09,BTCEUR,38632.22,39223.54,37767.23,38909.14,1740.43643,66935607.7695113,78934
1644278400000,2022-02-08,BTCEUR,38372.4,39876.53,37401.0,38629.02,3179.12012,122236613.4930703,110938
1644192000000,2022-02-07,BTCEUR,37033.04,39030.59,36383.46,38360.21,2342.88996,88555312.2682938,105076
1644105600000,2022-02-06,BTCEUR,36180.55,37277.73,35963.51,37026.95,1267.26592,46187830.6582731,63880
1644019200000,2022-02-05,BTCEUR,36354.8,36649.99,35784.62,36180.55,1415.07262,51347725.4683356,73365
1643932800000,2022-02-04,BTCEUR,32661.62,36475.03,32373.89,36358.72,2907.56103,98834326.5058255,110170
1643846400000,2022-02-03,BTCEUR,32737.97,32906.94,31729.68,32661.22,1939.71345,62857477.4542002,79660
1643760000000,2022-02-02,BTCEUR,34375.21,34517.99,32471.52,32733.44,1845.88693,61882549.4290553,79716
1643673600000,2022-02-01,BTCEUR,34270.64,34967.64,33787.01,34384.39,2101.64029,72154667.0333153,91463
1643587200000,2022-01-31,BTCEUR,34022.36,34508.33,32887.1,34270.65,1941.62391,65334746.9523127,80340
1643500800000,2022-01-30,BTCEUR,34340.88,34521.42,33615.25,34027.34,1038.63219,35433215.7774597,55385
1643414400000,2022-01-29,BTCEUR,33900.28,34838.73,33555.01,34350.0,1172.53339,39983514.6441327,60985
1643328000000,2022-01-28,BTCEUR,33363.23,34144.96,32500.24,33907.38,1719.91755,57119342.9367805,78026
1643241600000,2022-01-27,BTCEUR,32806.22,33416.79,31664.99,33378.79,2125.40797,69190028.1353033,87023
1643155200000,2022-01-26,BTCEUR,32744.67,34500.0,32328.79,32809.65,2640.97504,88277174.5616158,105248
1643068800000,2022-01-25,BTCEUR,32431.0,33291.72,31605.29,32740.59,2070.84145,67176193.2170177,89668
1642982400000,2022-01-24,BTCEUR,32037.05,33199.55,29195.12,32433.33,3928.051261,120169579.14598227,120081
1642896000000,2022-01-23,BTCEUR,31052.04,32246.47,30620.21,32049.79,2332.36025,73240641.4484267,88560
1642809600000,2022-01-22,BTCEUR,32228.12,32544.51,30017.04,31038.61,3850.164908,120301607.14248276,118240
1642723200000,2022-01-21,BTCEUR,36005.17,36368.77,31327.41,32231.29,4818.541538,163716225.3120328,151766
1642636800000,2022-01-20,BTCEUR,36777.11,38371.34,35920.17,36008.93,2386.13322,88888114.2116214,97387
1642550400000,2022-01-19,BTCEUR,37430.39,37575.66,36333.9,36781.14,2001.79284,74017794.3609222,75230
1642464000000,2022-01-18,BTCEUR,37066.36,37705.84,36353.11,37431.28,1846.93759,67995929.0999666,71369
1642377600000,2022-01-17,BTCEUR,37790.42,37887.97,36519.56,37061.58,1460.99512,54435885.759537,58859
1642291200000,2022-01-16,BTCEUR,37812.05,38139.85,37400.0,37789.85,877.86841,33179642.4370266,45191
1642204800000,2022-01-15,BTCEUR,37790.01,38432.66,37378.5,37817.25,990.40902,37489894.6058558,46990
1642118400000,2022-01-14,BTCEUR,37184.47,38122.15,36477.88,37795.46,1535.26278,57270433.3154247,64248
1642032000000,2022-01-13,BTCEUR,38466.37,38750.0,36947.58,37188.05,1710.40316,64803589.3050837,70973
1641945600000,2022-01-12,BTCEUR,37652.6,38798.27,37391.96,38468.05,1802.6888,68684512.9596022,77858
1641859200000,2022-01-11,BTCEUR,36946.41,37992.08,36467.2,37650.03,2014.73013,75013191.8637295,80184
1641772800000,2022-01-10,BTCEUR,36938.23,37262.05,35154.79,36936.32,2706.6815,98657475.5929758,100791
1641686400000,2022-01-09,BTCEUR,36764.95,37748.27,36339.44,36937.05,1488.4887,55071215.625283,55918
1641600000000,2022-01-08,BTCEUR,36634.41,37336.98,35743.64,36764.16,1941.21686,71113291.7525165,79210
1641513600000,2022-01-07,BTCEUR,38178.91,38233.64,35854.5,36619.77,3275.57815,121251960.1417042,110331
1641427200000,2022-01-06,BTCEUR,38495.25,38794.52,37576.14,38175.62,2314.27209,88238998.0580065,86245
1641340800000,2022-01-05,BTCEUR,40642.89,41644.41,37671.58,38491.06,2734.91379,109520222.0709448,93990
1641254400000,2022-01-04,BTCEUR,41110.0,42113.88,40356.66,40643.21,1707.20987,70270617.7090759,63111
